trove_id,title,date,trove_url,fulltext_url,filename,status,source_pass,duplicate_of
233697658,Anyone Here from Ballarat? What distinguishes man from the beasts,1965-04-03,https://trove.nla.gov.au/work/233697658,https://nla.gov.au/nla.obj-698740890,1965-04-03-anyone-here-from-ballarat-what-distinguishes-man-from-the-beasts.md,written,fetch_batman,
233701502,AROUND CANBERRA The Battle for Prince Charles Bring your camouflage suit,1966-02-12,https://trove.nla.gov.au/work/233701502,https://nla.gov.au/nla.obj-702139288,1966-02-12-around-canberra-the-battle-for-prince-charles-bring-your-camouflage-suit.md,written,fetch_batman,
233701177,Taking Your Pick at Rosebud,1966-01-08,https://trove.nla.gov.au/work/233701177,https://nla.gov.au/nla.obj-702090156,1966-01-08-taking-your-pick-at-rosebud.md,written,fetch_batman,
233713013,DERMOT-ITIS,1968-08-03,https://trove.nla.gov.au/work/233713013,https://nla.gov.au/nla.obj-690076009,1968-08-03-dermot-itis.md,written,fetch_batman,
233701178,In the Bikini Belt,1966-01-08,https://trove.nla.gov.au/work/233701178,https://nla.gov.au/nla.obj-702090181,1966-01-08-in-the-bikini-belt.md,written,fetch_batman,
233689745,SPORT 1. Melbourne’s Footy Fever The mystique and protocol of Australia's greatest regional sport,1963-06-08,https://trove.nla.gov.au/work/233689745,https://nla.gov.au/nla.obj-701302912,1963-06-08-sport-1-melbourne-s-footy-fever-the-mystique-and-protocol-of-australias-greatest.md,written,fetch_batman,
237051652,SPORT It isn’t cricket but it’s an art,1974-11-09,https://trove.nla.gov.au/work/237051652,https://nla.gov.au/nla.obj-1638225036,1974-11-09-sport-it-isn-t-cricket-but-it-s-an-art.md,written,fetch_batman,
237243194,Norm just won’t be in it,1984-07-10,https://trove.nla.gov.au/work/237243194,https://nla.gov.au/nla.obj-1702296592,1984-07-10-norm-just-won-t-be-in-it.md,written,fetch_batman,
233713129,ISN'T IT TIME TO BURY THE ASHES?,1968-08-17,https://trove.nla.gov.au/work/233713129,https://nla.gov.au/nla.obj-690093059,1968-08-17-isnt-it-time-to-bury-the-ashes.md,written,fetch_batman,
237250512,The action at the Paris end,1984-09-04,https://trove.nla.gov.au/work/237250512,https://nla.gov.au/nla.obj-1706997240,1984-09-04-the-action-at-the-paris-end.md,written,fetch_batman,
233707933,The other Edinburgh,1967-06-17,https://trove.nla.gov.au/work/233707933,https://nla.gov.au/nla.obj-699734109,1967-06-17-the-other-edinburgh.md,written,fetch_batman,
233711513,COLUMNS,1968-04-06,https://trove.nla.gov.au/work/233711513,https://nla.gov.au/nla.obj-691472575,1968-04-06-columns.md,written,fetch_batman,
237079477,COLUMNS The Bulletin,1969-01-11,https://trove.nla.gov.au/work/237079477,https://nla.gov.au/nla.obj-1639627316,1969-01-11-columns-the-bulletin.md,written,fetch_batman,
237080292,The Bulletin,1969-02-22,https://trove.nla.gov.au/work/237080292,https://nla.gov.au/nla.obj-1640514777,1969-02-22-the-bulletin.md,written,fetch_batman,
233712194,COLUMNS,1968-06-01,https://trove.nla.gov.au/work/233712194,https://nla.gov.au/nla.obj-691683706,1968-06-01-columns.md,written,fetch_batman,
237246556,The Bulletin,1969-11-01,https://trove.nla.gov.au/work/237246556,https://nla.gov.au/nla.obj-1721815834,1969-11-01-the-bulletin.md,written,fetch_batman,
237257823,The Bulletin,1969-05-24,https://trove.nla.gov.au/work/237257823,https://nla.gov.au/nla.obj-1747944880,1969-05-24-the-bulletin.md,written,fetch_batman,
233714051,COLUMNS,1968-10-26,https://trove.nla.gov.au/work/233714051,https://nla.gov.au/nla.obj-691031569,1968-10-26-columns.md,written,fetch_batman,
233712355,COLUMNS,1968-06-15,https://trove.nla.gov.au/work/233712355,https://nla.gov.au/nla.obj-692627979,1968-06-15-columns.md,written,fetch_batman,
233711046,COLUMNS,1968-03-02,https://trove.nla.gov.au/work/233711046,https://nla.gov.au/nla.obj-690044709,1968-03-02-columns.md,written,fetch_batman,
237243498,COLUMNS,1970-01-03,https://trove.nla.gov.au/work/237243498,https://nla.gov.au/nla.obj-1722017540,1970-01-03-columns.md,written,fetch_batman,
233712435,COLUMNS,1968-06-22,https://trove.nla.gov.au/work/233712435,https://nla.gov.au/nla.obj-691700988,1968-06-22-columns.md,written,fetch_batman,
233712938,COLUMNS,1968-08-03,https://trove.nla.gov.au/work/233712938,https://nla.gov.au/nla.obj-690073309,1968-08-03-columns.md,written,fetch_batman,
236598035,COLUMNS,1970-04-18,https://trove.nla.gov.au/work/236598035,https://nla.gov.au/nla.obj-1451632786,1970-04-18-columns.md,written,fetch_batman,
236207295,COLUMNS,1970-07-04,https://trove.nla.gov.au/work/236207295,https://nla.gov.au/nla.obj-1195841256,1970-07-04-columns.md,written,fetch_batman,
236600068,COLUMNS,1970-05-30,https://trove.nla.gov.au/work/236600068,https://nla.gov.au/nla.obj-1455556310,1970-05-30-columns.md,written,fetch_batman,
233712679,COLUMNS,1968-07-13,https://trove.nla.gov.au/work/233712679,https://nla.gov.au/nla.obj-691727095,1968-07-13-columns.md,written,fetch_batman,
233712763,COLUMNS,1968-07-20,https://trove.nla.gov.au/work/233712763,https://nla.gov.au/nla.obj-691735864,1968-07-20-columns.md,written,fetch_batman,
233709365,No title,1967-10-14,https://trove.nla.gov.au/work/233709365,https://nla.gov.au/nla.obj-704119004,1967-10-14-no-title.md,written,fetch_batman,
233710006,The Bulletin,1967-12-02,https://trove.nla.gov.au/work/233710006,https://nla.gov.au/nla.obj-704180359,1967-12-02-the-bulletin.md,written,fetch_batman,
236599966,COLUMNS,1970-05-23,https://trove.nla.gov.au/work/236599966,https://nla.gov.au/nla.obj-1455282528,1970-05-23-columns.md,written,fetch_batman,
236639965,COLUMNS,1970-04-04,https://trove.nla.gov.au/work/236639965,https://nla.gov.au/nla.obj-1486947637,1970-04-04-columns.md,written,fetch_batman,
237260251,The Bulletin,1969-04-12,https://trove.nla.gov.au/work/237260251,https://nla.gov.au/nla.obj-1738977566,1969-04-12-the-bulletin.md,written,fetch_batman,
236600246,COLUMNS,1970-06-13,https://trove.nla.gov.au/work/236600246,https://nla.gov.au/nla.obj-1457413068,1970-06-13-columns.md,written,fetch_batman,
237244895,COLUMNS,1970-01-10,https://trove.nla.gov.au/work/237244895,https://nla.gov.au/nla.obj-1721946152,1970-01-10-columns.md,written,fetch_batman,
233712272,COLUMNS,1968-06-08,https://trove.nla.gov.au/work/233712272,https://nla.gov.au/nla.obj-691691508,1968-06-08-columns.md,written,fetch_batman,
233713025,COLUMNS,1968-08-10,https://trove.nla.gov.au/work/233713025,https://nla.gov.au/nla.obj-690082858,1968-08-10-columns.md,written,fetch_batman,
233714353,COLUMNS,1968-11-16,https://trove.nla.gov.au/work/233714353,https://nla.gov.au/nla.obj-691182930,1968-11-16-columns.md,written,fetch_batman,
237248437,The Bulletin,1970-03-21,https://trove.nla.gov.au/work/237248437,https://nla.gov.au/nla.obj-1722591765,1970-03-21-the-bulletin.md,written,fetch_batman,
233713200,COLUMNS,1968-08-24,https://trove.nla.gov.au/work/233713200,https://nla.gov.au/nla.obj-690111703,1968-08-24-columns.md,written,fetch_batman,
233713955,COLUMNS,1968-10-19,https://trove.nla.gov.au/work/233713955,https://nla.gov.au/nla.obj-690925161,1968-10-19-columns.md,written,fetch_batman,
236301532,COLUMNS,1970-09-26,https://trove.nla.gov.au/work/236301532,https://nla.gov.au/nla.obj-1211697229,1970-09-26-columns.md,written,fetch_batman,
237081181,The Bulletin,1969-03-22,https://trove.nla.gov.au/work/237081181,https://nla.gov.au/nla.obj-1641573596,1969-03-22-the-bulletin.md,written,fetch_batman,
233710440,The Bulletin,1968-01-06,https://trove.nla.gov.au/work/233710440,https://nla.gov.au/nla.obj-689601307,1968-01-06-the-bulletin.md,written,fetch_batman,
237080192,COLUMNS,1969-02-15,https://trove.nla.gov.au/work/237080192,https://nla.gov.au/nla.obj-1640346065,1969-02-15-columns.md,written,fetch_batman,
236599876,No title,1970-05-16,https://trove.nla.gov.au/work/236599876,https://nla.gov.au/nla.obj-1454353533,1970-05-16-no-title.md,written,fetch_batman,
237080986,The Bulletin,1969-03-15,https://trove.nla.gov.au/work/237080986,https://nla.gov.au/nla.obj-1641553780,1969-03-15-the-bulletin.md,written,fetch_batman,
233714256,COLUMNS,1968-11-09,https://trove.nla.gov.au/work/233714256,https://nla.gov.au/nla.obj-691083372,1968-11-09-columns.md,written,fetch_batman,
233714561,COLUMNS,1968-11-30,https://trove.nla.gov.au/work/233714561,https://nla.gov.au/nla.obj-691166931,1968-11-30-columns.md,written,fetch_batman,
233710205,COLUMNS,1967-12-16,https://trove.nla.gov.au/work/233710205,https://nla.gov.au/nla.obj-704169812,1967-12-16-columns.md,written,fetch_batman,
237257867,The Bulletin,1969-05-03,https://trove.nla.gov.au/work/237257867,https://nla.gov.au/nla.obj-1742078110,1969-05-03-the-bulletin.md,written,fetch_batman,
237258077,The Bulletin,1969-05-10,https://trove.nla.gov.au/work/237258077,https://nla.gov.au/nla.obj-1742423679,1969-05-10-the-bulletin.md,written,fetch_batman,
237308208,The Bulletin,1969-08-16,https://trove.nla.gov.au/work/237308208,https://nla.gov.au/nla.obj-1760991277,1969-08-16-the-bulletin.md,written,fetch_batman,
233709627,The Bulletin,1967-11-04,https://trove.nla.gov.au/work/233709627,https://nla.gov.au/nla.obj-704108388,1967-11-04-the-bulletin.md,written,fetch_batman,
237244112,The Bulletin,1969-12-13,https://trove.nla.gov.au/work/237244112,https://nla.gov.au/nla.obj-1721961249,1969-12-13-the-bulletin.md,written,fetch_batman,
233711769,COLUMNS,1968-04-27,https://trove.nla.gov.au/work/233711769,https://nla.gov.au/nla.obj-691654083,1968-04-27-columns.md,written,fetch_batman,
236600680,COLUMNS,1970-10-17,https://trove.nla.gov.au/work/236600680,https://nla.gov.au/nla.obj-1459271912,1970-10-17-columns.md,written,fetch_batman,
237246421,The Bulletin,1969-11-08,https://trove.nla.gov.au/work/237246421,https://nla.gov.au/nla.obj-1721911979,1969-11-08-the-bulletin.md,written,fetch_batman,
236601171,COLUMNS,1970-11-14,https://trove.nla.gov.au/work/236601171,https://nla.gov.au/nla.obj-1460444123,1970-11-14-columns.md,written,fetch_batman,
233713117,COLUMNS,1968-08-17,https://trove.nla.gov.au/work/233713117,https://nla.gov.au/nla.obj-690092602,1968-08-17-columns.md,written,fetch_batman,
233714451,COLUMNS,1968-11-23,https://trove.nla.gov.au/work/233714451,https://nla.gov.au/nla.obj-690825762,1968-11-23-columns.md,written,fetch_batman,
236600506,COLUMNS,1970-06-27,https://trove.nla.gov.au/work/236600506,https://nla.gov.au/nla.obj-1457918759,1970-06-27-columns.md,written,fetch_batman,
237258004,The Bulletin,1969-04-26,https://trove.nla.gov.au/work/237258004,https://nla.gov.au/nla.obj-1742095050,1969-04-26-the-bulletin.md,written,fetch_batman,
237388952,The Bulletin,1969-11-15,https://trove.nla.gov.au/work/237388952,https://nla.gov.au/nla.obj-1887083247,1969-11-15-the-bulletin.md,written,fetch_batman,
233712852,COLUMNS,1968-07-27,https://trove.nla.gov.au/work/233712852,https://nla.gov.au/nla.obj-691756267,1968-07-27-columns.md,written,fetch_batman,
237247697,The Bulletin,1969-10-11,https://trove.nla.gov.au/work/237247697,https://nla.gov.au/nla.obj-1721928335,1969-10-11-the-bulletin.md,written,fetch_batman,
237310121,The Bulletin,1969-09-20,https://trove.nla.gov.au/work/237310121,https://nla.gov.au/nla.obj-1761281206,1969-09-20-the-bulletin.md,written,fetch_batman,
233710704,COLUMNS,1968-02-03,https://trove.nla.gov.au/work/233710704,https://nla.gov.au/nla.obj-690010308,1968-02-03-columns.md,written,fetch_batman,
236207372,COLUMNS,1970-07-11,https://trove.nla.gov.au/work/236207372,https://nla.gov.au/nla.obj-1196341694,1970-07-11-columns.md,written,fetch_batman,
233713565,COLUMNS,1968-09-21,https://trove.nla.gov.au/work/233713565,https://nla.gov.au/nla.obj-690553033,1968-09-21-columns.md,written,fetch_batman,
233713474,COLUMNS,1968-09-14,https://trove.nla.gov.au/work/233713474,https://nla.gov.au/nla.obj-690140348,1968-09-14-columns.md,written,fetch_batman,
237249517,The Bulletin,1970-02-28,https://trove.nla.gov.au/work/237249517,https://nla.gov.au/nla.obj-1722327393,1970-02-28-the-bulletin.md,written,fetch_batman,
236301214,COLUMNS,1970-08-29,https://trove.nla.gov.au/work/236301214,https://nla.gov.au/nla.obj-1210937135,1970-08-29-columns.md,written,fetch_batman,
237249717,COLUMNS,1970-02-14,https://trove.nla.gov.au/work/237249717,https://nla.gov.au/nla.obj-1721704780,1970-02-14-columns.md,written,fetch_batman,
237249441,The Bulletin,1970-01-17,https://trove.nla.gov.au/work/237249441,https://nla.gov.au/nla.obj-1722028114,1970-01-17-the-bulletin.md,written,fetch_batman,
236301132,COLUMNS,1970-08-22,https://trove.nla.gov.au/work/236301132,https://nla.gov.au/nla.obj-1210878183,1970-08-22-columns.md,written,fetch_batman,
237311174,The Bulletin,1969-08-02,https://trove.nla.gov.au/work/237311174,https://nla.gov.au/nla.obj-1760947037,1969-08-02-the-bulletin.md,written,fetch_batman,
233709914,No title,1967-11-25,https://trove.nla.gov.au/work/233709914,https://nla.gov.au/nla.obj-704207512,1967-11-25-no-title.md,written,fetch_batman,
236301379,COLUMNS,1970-09-12,https://trove.nla.gov.au/work/236301379,https://nla.gov.au/nla.obj-1211096799,1970-09-12-columns.md,written,fetch_batman,
233710956,COLUMNS,1968-02-24,https://trove.nla.gov.au/work/233710956,https://nla.gov.au/nla.obj-690035807,1968-02-24-columns.md,written,fetch_batman,
233709819,The Bulletin,1967-11-18,https://trove.nla.gov.au/work/233709819,https://nla.gov.au/nla.obj-704137159,1967-11-18-the-bulletin.md,written,fetch_batman,
236600987,COLUMNS,1970-10-31,https://trove.nla.gov.au/work/236600987,https://nla.gov.au/nla.obj-1459838914,1970-10-31-columns.md,written,fetch_batman,
233711336,COLUMNS,1968-03-23,https://trove.nla.gov.au/work/233711336,https://nla.gov.au/nla.obj-690063706,1968-03-23-columns.md,written,fetch_batman,
237245844,The Bulletin,1969-10-25,https://trove.nla.gov.au/work/237245844,https://nla.gov.au/nla.obj-1721893607,1969-10-25-the-bulletin.md,written,fetch_batman,
236601365,COLUMNS,1970-11-28,https://trove.nla.gov.au/work/236601365,https://nla.gov.au/nla.obj-1462008641,1970-11-28-columns.md,written,fetch_batman,
233711250,COLUMNS,1968-03-16,https://trove.nla.gov.au/work/233711250,https://nla.gov.au/nla.obj-690053980,1968-03-16-columns.md,written,fetch_batman,
236620774,COLUMNS,1971-01-09,https://trove.nla.gov.au/work/236620774,https://nla.gov.au/nla.obj-1473615957,1971-01-09-columns.md,written,fetch_batman,
233710378,The Bulletin,1967-12-30,https://trove.nla.gov.au/work/233710378,https://nla.gov.au/nla.obj-704153809,1967-12-30-the-bulletin.md,written,fetch_batman,
236597851,COLUMNS,1970-04-25,https://trove.nla.gov.au/work/236597851,https://nla.gov.au/nla.obj-1451423220,1970-04-25-columns.md,written,fetch_batman,
236621288,COLUMNS,1970-12-19,https://trove.nla.gov.au/work/236621288,https://nla.gov.au/nla.obj-1474276036,1970-12-19-columns.md,written,fetch_batman,
233713659,COLUMNS,1968-09-28,https://trove.nla.gov.au/work/233713659,https://nla.gov.au/nla.obj-690130514,1968-09-28-columns.md,written,fetch_batman,
236601073,COLUMNS,1970-11-07,https://trove.nla.gov.au/work/236601073,https://nla.gov.au/nla.obj-1459966355,1970-11-07-columns.md,written,fetch_batman,
233709445,The Bulletin,1967-10-21,https://trove.nla.gov.au/work/233709445,https://nla.gov.au/nla.obj-704217909,1967-10-21-the-bulletin.md,written,fetch_batman,
233709262,The Bulletin,1967-10-07,https://trove.nla.gov.au/work/233709262,https://nla.gov.au/nla.obj-704097749,1967-10-07-the-bulletin.md,written,fetch_batman,
233714154,COLUMNS,1968-11-02,https://trove.nla.gov.au/work/233714154,https://nla.gov.au/nla.obj-691052746,1968-11-02-columns.md,written,fetch_batman,
237308316,The Bulletin,1969-07-12,https://trove.nla.gov.au/work/237308316,https://nla.gov.au/nla.obj-1760210030,1969-07-12-the-bulletin.md,written,fetch_batman,
233713752,COLUMNS,1968-10-05,https://trove.nla.gov.au/work/233713752,https://nla.gov.au/nla.obj-691745559,1968-10-05-columns.md,written,fetch_batman,
237080392,COLUMNS,1969-03-01,https://trove.nla.gov.au/work/237080392,https://nla.gov.au/nla.obj-1640692537,1969-03-01-columns.md,written,fetch_batman,
237243954,COLUMNS,1970-02-21,https://trove.nla.gov.au/work/237243954,https://nla.gov.au/nla.obj-1721717416,1970-02-21-columns.md,written,fetch_batman,
237262090,The Bulletin,1969-06-07,https://trove.nla.gov.au/work/237262090,https://nla.gov.au/nla.obj-1751033317,1969-06-07-the-bulletin.md,written,fetch_batman,
237308791,The Bulletin,1969-07-26,https://trove.nla.gov.au/work/237308791,https://nla.gov.au/nla.obj-1760915963,1969-07-26-the-bulletin.md,written,fetch_batman,
237080496,The Bulletin,1969-03-08,https://trove.nla.gov.au/work/237080496,https://nla.gov.au/nla.obj-1640782718,1969-03-08-the-bulletin.md,written,fetch_batman,
237248905,COLUMNS,1970-03-28,https://trove.nla.gov.au/work/237248905,https://nla.gov.au/nla.obj-1722611432,1970-03-28-columns.md,written,fetch_batman,
237263036,The Bulletin,1969-06-21,https://trove.nla.gov.au/work/237263036,https://nla.gov.au/nla.obj-1750872259,1969-06-21-the-bulletin.md,written,fetch_batman,
237309025,The Bulletin,1969-08-09,https://trove.nla.gov.au/work/237309025,https://nla.gov.au/nla.obj-1760962860,1969-08-09-the-bulletin.md,written,fetch_batman,
236600338,COLUMNS,1970-06-20,https://trove.nla.gov.au/work/236600338,https://nla.gov.au/nla.obj-1457560466,1970-06-20-columns.md,written,fetch_batman,
237079405,COLUMNS The Bulletin,1969-01-04,https://trove.nla.gov.au/work/237079405,https://nla.gov.au/nla.obj-1639568809,1969-01-04-columns-the-bulletin.md,written,fetch_batman,
233710105,The Bulletin,1967-12-09,https://trove.nla.gov.au/work/233710105,https://nla.gov.au/nla.obj-704191017,1967-12-09-the-bulletin.md,written,fetch_batman,
236600783,COLUMNS,1970-10-10,https://trove.nla.gov.au/work/236600783,https://nla.gov.au/nla.obj-1459333891,1970-10-10-columns.md,written,fetch_batman,
236621026,COLUMNS,1971-01-30,https://trove.nla.gov.au/work/236621026,https://nla.gov.au/nla.obj-1474066559,1971-01-30-columns.md,written,fetch_batman,
233711147,COLUMNS,1968-03-09,https://trove.nla.gov.au/work/233711147,https://nla.gov.au/nla.obj-689707089,1968-03-09-columns.md,written,fetch_batman,
233713852,COLUMNS,1968-10-12,https://trove.nla.gov.au/work/233713852,https://nla.gov.au/nla.obj-691326095,1968-10-12-columns.md,written,fetch_batman,
237079594,COLUMNS,1969-01-18,https://trove.nla.gov.au/work/237079594,https://nla.gov.au/nla.obj-1639765555,1969-01-18-columns.md,written,fetch_batman,
237247798,The Bulletin,1969-11-29,https://trove.nla.gov.au/work/237247798,https://nla.gov.au/nla.obj-1721797654,1969-11-29-the-bulletin.md,written,fetch_batman,
233710865,COLUMNS,1968-02-17,https://trove.nla.gov.au/work/233710865,https://nla.gov.au/nla.obj-690026830,1968-02-17-columns.md,written,fetch_batman,
237246753,The Bulletin,1969-10-04,https://trove.nla.gov.au/work/237246753,https://nla.gov.au/nla.obj-1721781850,1969-10-04-the-bulletin.md,written,fetch_batman,
233711602,COLUMNS,1968-04-13,https://trove.nla.gov.au/work/233711602,https://nla.gov.au/nla.obj-691615892,1968-04-13-columns.md,written,fetch_batman,
237257744,The Bulletin,1969-04-05,https://trove.nla.gov.au/work/237257744,https://nla.gov.au/nla.obj-1739032966,1969-04-05-the-bulletin.md,written,fetch_batman,
233713382,COLUMNS,1968-09-07,https://trove.nla.gov.au/work/233713382,https://nla.gov.au/nla.obj-690121503,1968-09-07-columns.md,written,fetch_batman,
236620944,COLUMNS,1971-01-23,https://trove.nla.gov.au/work/236620944,https://nla.gov.au/nla.obj-1473899062,1971-01-23-columns.md,written,fetch_batman,
233707650,The Bulletin,1967-05-27,https://trove.nla.gov.au/work/233707650,https://nla.gov.au/nla.obj-699711336,1967-05-27-the-bulletin.md,written,fetch_batman,
237252712,THE BULLETIN,1979-07-10,https://trove.nla.gov.au/work/237252712,https://nla.gov.au/nla.obj-1739080582,1979-07-10-the-bulletin.md,written,fetch_batman,
236600159,COLUMNS,1970-06-06,https://trove.nla.gov.au/work/236600159,https://nla.gov.au/nla.obj-1456237866,1970-06-06-columns.md,written,fetch_batman,
237309196,The Bulletin,1969-07-05,https://trove.nla.gov.au/work/237309196,https://nla.gov.au/nla.obj-1760231137,1969-07-05-the-bulletin.md,written,fetch_batman,
236600590,COLUMNS,1970-10-03,https://trove.nla.gov.au/work/236600590,https://nla.gov.au/nla.obj-1459250669,1970-10-03-columns.md,written,fetch_batman,
236301298,COLUMNS,1970-09-05,https://trove.nla.gov.au/work/236301298,https://nla.gov.au/nla.obj-1211039649,1970-09-05-columns.md,written,fetch_batman,
236597763,COLUMNS,1970-04-11,https://trove.nla.gov.au/work/236597763,https://nla.gov.au/nla.obj-1450597593,1970-04-11-columns.md,written,fetch_batman,
236597938,COLUMNS,1970-05-02,https://trove.nla.gov.au/work/236597938,https://nla.gov.au/nla.obj-1451518747,1970-05-02-columns.md,written,fetch_batman,
236600893,COLUMNS,1970-10-24,https://trove.nla.gov.au/work/236600893,https://nla.gov.au/nla.obj-1459713072,1970-10-24-columns.md,written,fetch_batman,
237248722,COLUMNS,1970-03-14,https://trove.nla.gov.au/work/237248722,https://nla.gov.au/nla.obj-1722423017,1970-03-14-columns.md,written,fetch_batman,
233714790,COLUMNS,1968-12-14,https://trove.nla.gov.au/work/233714790,https://nla.gov.au/nla.obj-691243734,1968-12-14-columns.md,written,fetch_batman,
236601273,COLUMNS,1970-11-21,https://trove.nla.gov.au/work/236601273,https://nla.gov.au/nla.obj-1461046485,1970-11-21-columns.md,written,fetch_batman,
236609347,COLUMNS,1970-12-05,https://trove.nla.gov.au/work/236609347,https://nla.gov.au/nla.obj-1471876268,1970-12-05-columns.md,written,fetch_batman,
236609669,COLUMNS,1970-12-12,https://trove.nla.gov.au/work/236609669,https://nla.gov.au/nla.obj-1472625764,1970-12-12-columns.md,written,fetch_batman,
237250784,The Bulletin,1969-11-22,https://trove.nla.gov.au/work/237250784,https://nla.gov.au/nla.obj-1721990806,1969-11-22-the-bulletin.md,written,fetch_batman,
237245042,The Bulletin COLUMNS,1969-10-18,https://trove.nla.gov.au/work/237245042,https://nla.gov.au/nla.obj-1721865630,1969-10-18-the-bulletin-columns.md,written,fetch_batman,
237246176,The Bulletin,1970-02-07,https://trove.nla.gov.au/work/237246176,https://nla.gov.au/nla.obj-1721978464,1970-02-07-the-bulletin.md,written,fetch_batman,
236620863,COLUMNS,1971-01-16,https://trove.nla.gov.au/work/236620863,https://nla.gov.au/nla.obj-1473786401,1971-01-16-columns.md,written,fetch_batman,
237259126,The Bulletin,1969-05-31,https://trove.nla.gov.au/work/237259126,https://nla.gov.au/nla.obj-1751058649,1969-05-31-the-bulletin.md,written,fetch_batman,
233711423,The Bulletin,1968-03-30,https://trove.nla.gov.au/work/233711423,https://nla.gov.au/nla.obj-702724035,1968-03-30-the-bulletin.md,written,fetch_batman,
237307843,The Bulletin,1969-09-13,https://trove.nla.gov.au/work/237307843,https://nla.gov.au/nla.obj-1761204570,1969-09-13-the-bulletin.md,written,fetch_batman,
237246028,The Bulletin,1969-12-06,https://trove.nla.gov.au/work/237246028,https://nla.gov.au/nla.obj-1721733552,1969-12-06-the-bulletin.md,written,fetch_batman,
237309592,The Bulletin,1969-08-23,https://trove.nla.gov.au/work/237309592,https://nla.gov.au/nla.obj-1761109241,1969-08-23-the-bulletin.md,written,fetch_batman,
237261399,The Bulletin,1969-04-19,https://trove.nla.gov.au/work/237261399,https://nla.gov.au/nla.obj-1741975063,1969-04-19-the-bulletin.md,written,fetch_batman,
237309407,The Bulletin,1969-07-19,https://trove.nla.gov.au/work/237309407,https://nla.gov.au/nla.obj-1760276238,1969-07-19-the-bulletin.md,written,fetch_batman,
237247181,The Bulletin,1970-03-07,https://trove.nla.gov.au/work/237247181,https://nla.gov.au/nla.obj-1721833041,1970-03-07-the-bulletin.md,written,fetch_batman,
237245090,The Bulletin,1969-12-27,https://trove.nla.gov.au/work/237245090,https://nla.gov.au/nla.obj-1721689603,1969-12-27-the-bulletin.md,written,fetch_batman,
233693445,“THE GROUP” OUTDONE,1964-04-25,https://trove.nla.gov.au/work/233693445,https://nla.gov.au/nla.obj-697961839,1964-04-25-the-group-outdone.md,written,fetch_batman,
233694254,FILMS; “NO LOCK-OUT”,1964-06-27,https://trove.nla.gov.au/work/233694254,https://nla.gov.au/nla.obj-698194247,1964-06-27-films-no-lock-out.md,written,fetch_batman,
237244244,FIRST RETURN TO EMILE ZOLA,1971-08-28,https://trove.nla.gov.au/work/237244244,https://nla.gov.au/nla.obj-1723477692,1971-08-28-first-return-to-emile-zola.md,written,fetch_batman,
237244727,ross Campbell FINDING THE HALO IN GLASGOW,1971-09-11,https://trove.nla.gov.au/work/237244727,https://nla.gov.au/nla.obj-1724212909,1971-09-11-ross-campbell-finding-the-halo-in-glasgow.md,written,fetch_batman,
237243595,AND ANOTHER THING YOU WON'T RECOGNISE IT ANY MORE,1971-09-04,https://trove.nla.gov.au/work/237243595,https://nla.gov.au/nla.obj-1723979264,1971-09-04-and-another-thing-you-wont-recognise-it-any-more.md,written,fetch_batman,
233704946,Advertising,1966-11-05,https://trove.nla.gov.au/work/233704946,https://nla.gov.au/nla.obj-689340471,1966-11-05-advertising.md,written,fetch_batman,
233702865,FILMS Zap! Pow! Pooh!,1966-06-04,https://trove.nla.gov.au/work/233702865,https://nla.gov.au/nla.obj-689290923,1966-06-04-films-zap-pow-pooh.md,written,fetch_batman,
233702239,ONE MORE WEEK,1966-04-23,https://trove.nla.gov.au/work/233702239,https://nla.gov.au/nla.obj-702214253,1966-04-23-one-more-week.md,written,fetch_batman,
233687806,Around Melbourne AN ALBERT TUCKER FOR 2'- A MILE,1962-12-15,https://trove.nla.gov.au/work/233687806,https://nla.gov.au/nla.obj-689112286,1962-12-15-around-melbourne-an-albert-tucker-for-2-a-mile.md,written,fetch_batman,
237273294,I remember Idylwilde,1978-11-14,https://trove.nla.gov.au/work/237273294,https://nla.gov.au/nla.obj-1757887713,1978-11-14-i-remember-idylwilde.md,written,fetch_batman,
237018829,Selling the word,1984-05-15,https://trove.nla.gov.au/work/237018829,https://nla.gov.au/nla.obj-1609111568,1984-05-15-selling-the-word.md,written,fetch_batman,
236663651,CLUTTERED AIRWAVES,1973-11-03,https://trove.nla.gov.au/work/236663651,https://nla.gov.au/nla.obj-1503110542,1973-11-03-cluttered-airwaves.md,written,fetch_batman,
237317212,"Stamped, fair dinkum",1984-08-14,https://trove.nla.gov.au/work/237317212,https://nla.gov.au/nla.obj-1768792800,1984-08-14-stamped-fair-dinkum.md,written,fetch_batman,
237244917,Letters NOT ALL APPLES,1970-01-10,https://trove.nla.gov.au/work/237244917,https://nla.gov.au/nla.obj-1721948265,1970-01-10-letters-not-all-apples.md,written,fetch_batman,
237312292,Closet pinko,1978-02-28,https://trove.nla.gov.au/work/237312292,https://nla.gov.au/nla.obj-1766148955,1978-02-28-closet-pinko.md,written,fetch_batman,
233703867,Lower Yarra Crossing,1966-08-20,https://trove.nla.gov.au/work/233703867,https://nla.gov.au/nla.obj-699060598,1966-08-20-lower-yarra-crossing.md,written,fetch_batman,
237249870,The footy malaise,1984-10-30,https://trove.nla.gov.au/work/237249870,https://nla.gov.au/nla.obj-1707856883,1984-10-30-the-footy-malaise.md,written,fetch_batman,
